"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.598905375E0,3.299505615E1,-5.047894287E1,9.744903564E0,6.108813755E1
2.608877167E0,3.305755615E1,-5.045025635E1,9.774765015E0,6.110299842E1
2.618849167E0,3.307739258E1,-5.043280029E1,1.008689880E1,6.115003494E1
2.628821166E0,3.307980347E1,-5.028894043E1,1.023884583E1,6.105804526E1
2.638793166E0,3.320135498E1,-5.024978638E1,1.043798828E1,6.112546607E1
2.648765167E0,3.310638428E1,-5.009555054E1,1.074887085E1,6.100110727E1
2.658737167E0,3.316421509E1,-5.023281860E1,1.084976196E1,6.116304899E1
2.668709167E0,3.317123413E1,-5.009860229E1,1.123538208E1,6.112638167E1
2.678681167E0,3.314874268E1,-5.025405884E1,1.117869568E1,6.123130578E1
2.688654167E0,3.315789795E1,-4.998486328E1,1.160679626E1,6.109542105E1
2.698626167E0,3.314620972E1,-4.990881348E1,1.172303772E1,6.104908267E1
2.708598166E0,3.311538696E1,-4.987924194E1,1.166564941E1,6.099717212E1
2.718570167E0,3.311538696E1,-4.987924194E1,1.166564941E1,6.099717212E1
2.728542167E0,3.324206543E1,-4.979724121E1,1.182992554E1,6.103070772E1
2.738514167E0,3.319757080E1,-4.967129517E1,1.207876587E1,6.095254593E1
2.748486167E0,3.332125854E1,-4.958569336E1,1.231915283E1,6.099843263E1
2.758458167E0,3.343075562E1,-4.951037598E1,1.271401978E1,6.107813888E1
2.768430167E0,3.333807373E1,-4.948532104E1,1.312260437E1,6.109359135E1
2.778402167E0,3.338876343E1,-4.943667603E1,1.342544556E1,6.114766592E1
2.788375166E0,3.343859863E1,-4.938711548E1,1.389840698E1,6.124045044E1
2.798347167E0,3.340350342E1,-4.919369507E1,1.408447266E1,6.110798675E1
2.808319167E0,3.344509888E1,-4.904852295E1,1.449768066E1,6.111067818E1
2.818291167E0,3.359611511E1,-4.893041992E1,1.482104492E1,6.117637058E1
2.828263167E0,3.360563660E1,-4.863357544E1,1.533244324E1,6.107083827E1
2.838235167E0,3.368388367E1,-4.859188843E1,1.555740356E1,6.113761891E1
2.848207167E0,3.374913025E1,-4.854421997E1,1.581819153E1,6.120261652E1
2.858179167E0,3.382170105E1,-4.840057373E1,1.627827454E1,6.124953242E1
2.868151166E0,3.374790955E1,-4.817031860E1,1.676892090E1,6.115960841E1
2.878123167E0,3.373359680E1,-4.813720703E1,1.728092957E1,6.126807309E1
2.888095167E0,3.381605530E1,-4.781631470E1,1.773526001E1,6.119203375E1
2.898068167E0,3.394841003E1,-4.767172241E1,1.812957764E1,6.126801161E1
2.908040167E0,3.393534851E1,-4.758102417E1,1.865513611E1,6.134798972E1
2.918012167E0,3.396153259E1,-4.736459351E1,1.920132446E1,6.136351746E1
2.927984167E0,3.389389038E1,-4.723892212E1,1.977912903E1,6.141274716E1
2.937956166E0,3.402261353E1,-4.699197388E1,2.028025055E1,6.145789129E1
2.947928166E0,3.402542114E1,-4.681271362E1,2.085299683E1,6.151428222E1
2.957900167E0,3.419360352E1,-4.643240356E1,2.144799805E1,6.152387538E1
2.967872167E0,3.424169922E1,-4.614974976E1,2.223406982E1,6.161693946E1
2.977844167E0,3.422833252E1,-4.558059692E1,2.298509216E1,6.146124002E1
2.987816167E0,3.419549561E1,-4.535003662E1,2.355868530E1,6.148958769E1
2.997789167E0,3.420217896E1,-4.491961670E1,2.451770782E1,6.155224615E1
3.007761167E0,3.419096375E1,-4.441494751E1,2.530004120E1,6.149635476E1
3.017733166E0,3.423875427E1,-4.409118652E1,2.598043060E1,6.157359659E1
3.027705166E0,3.417649841E1,-4.370138550E1,2.677801514E1,6.160281027E1
3.037677167E0,3.412687683E1,-4.356472778E1,2.720131683E1,6.166393489E1
3.047649167E0,3.429690552E1,-4.324255371E1,2.767308044E1,6.174136021E1
3.057621167E0,3.453222656E1,-4.291958618E1,2.804991150E1,6.181717467E1
3.067593167E0,3.469033813E1,-4.260818481E1,2.818984222E1,6.175390010E1
3.077565167E0,3.466223145E1,-4.236788940E1,2.842292786E1,6.167958470E1
3.087537167E0,3.472193909E1,-4.206860352E1,2.885417938E1,6.170854174E1
3.097509166E0,3.479722595E1,-4.194528198E1,2.923519897E1,6.184618399E1
3.107482166E0,3.474562073E1,-4.168109131E1,2.947223663E1,6.175098594E1
3.117454167E0,3.470005798E1,-4.144885254E1,2.969439697E1,6.167542957E1
3.127426167E0,3.483830261E1,-4.135415649E1,2.998461151E1,6.183001307E1
3.137398167E0,3.489659119E1,-4.123800659E1,3.018887329E1,6.188467771E1
3.147370167E0,3.517752075E1,-4.096148682E1,3.031741333E1,6.192291110E1
3.157342167E0,3.518728638E1,-4.065768433E1,3.039668274E1,6.176690650E1
3.167314167E0,3.516751099E1,-4.043466187E1,3.042593384E1,6.162347896E1
3.177286166E0,3.527096558E1,-4.037924194E1,3.062046051E1,6.174250395E1
3.187258166E0,3.527554321E1,-4.032174683E1,3.058717346E1,6.169102363E1
3.197230167E0,3.527975464E1,-4.033389282E1,3.063351440E1,6.172435664E1
3.207202167E0,3.533993530E1,-4.023910522E1,3.063036346E1,6.169534652E1
3.217175167E0,3.534518433E1,-4.022427368E1,3.058309937E1,6.166522695E1
3.227147167E0,3.552572632E1,-4.021932983E1,3.050373840E1,6.172641071E1
3.237119167E0,3.553784180E1,-4.031600952E1,3.077898407E1,6.193274323E1
3.247091167E0,3.554483032E1,-4.026098633E1,3.066207886E1,6.184290632E1
3.257063166E0,3.559240723E1,-4.023355103E1,3.053330231E1,6.178867720E1
3.267035167E0,3.554812622E1,-4.028796387E1,3.050905609E1,6.178666372E1
3.277007167E0,3.553112793E1,-4.032434082E1,3.055271149E1,6.182217801E1
